Date,NVDA_Close,QUBT_Close,GSPC_Close,NVDA_Volume,QUBT_Volume,GSPC_Volume,NVDA_Return,QUBT_Return,GSPC_Return,NVDA_RollingVol,QUBT_RollingVol,GSPC_RollingVol,NVDA_Direction,NVDA_Return_lag1
2011-10-24,0.344334,4.000000,1254.189941,535256000,8,4309380000,0.037293,0.000000,0.012873,0.037910,0.146120,0.017877,0,0.004858
2011-10-25,0.331267,4.000000,1229.050049,577996000,0,4473970000,-0.037949,0.000000,-0.020045,0.038415,0.146120,0.018303,1,0.037293
2011-10-26,0.335164,4.000000,1242.000000,503116000,0,4873530000,0.011765,0.000000,0.010537,0.037259,0.137103,0.018246,1,-0.037949
2011-10-27,0.349606,8.000000,1284.589966,577732000,28,6367610000,0.043091,1.000000,0.034291,0.038023,0.227053,0.019000,1,0.011765
2011-10-28,0.357630,6.000000,1285.089966,490156000,50,4536690000,0.022951,-0.250000,0.000389,0.038245,0.232225,0.018991,0,0.043091
2011-10-31,0.339290,6.000000,1253.300049,519984000,0,4310210000,-0.051282,0.000000,-0.024738,0.039238,0.229760,0.019501,0,0.022951
2011-11-01,0.322326,6.000000,1218.280029,790824000,0,5645540000,-0.050000,0.000000,-0.027942,0.040028,0.229504,0.020225,0,-0.051282
2011-11-02,0.316824,6.000000,1237.900024,961608000,0,4110530000,-0.017070,0.000000,0.016105,0.040000,0.229534,0.019591,1,-0.050000
2011-11-03,0.335852,4.000000,1261.150024,749372000,105,4849140000,0.060058,-0.333333,0.018782,0.039507,0.238643,0.018720,1,-0.017070
2011-11-04,0.339749,4.200000,1253.229980,654840000,118,3830650000,0.011604,0.050000,-0.006280,0.039405,0.238722,0.018805,0,0.060058
2011-11-07,0.337915,4.200000,1261.119995,613536000,50,3429740000,-0.005399,0.000000,0.006296,0.039435,0.238446,0.018437,1,0.011604
2011-11-08,0.345709,4.200000,1275.920044,549728000,0,3908490000,0.023067,0.000000,0.011736,0.039605,0.238446,0.018453,0,-0.005399
2011-11-09,0.328286,4.200000,1229.099976,532244000,0,4659740000,-0.050398,0.000000,-0.036695,0.040360,0.238446,0.019368,1,0.023067
2011-11-10,0.331725,4.200000,1239.699951,990484000,0,4002760000,0.010475,0.000000,0.008624,0.040042,0.238446,0.019373,1,-0.050398
2011-11-11,0.343417,4.200000,1263.849976,1751560000,0,3370180000,0.035246,0.000000,0.019481,0.039352,0.238446,0.018902,0,0.010475
2011-11-14,0.336769,4.200000,1251.780029,500292000,0,3219680000,-0.019359,0.000000,-0.009550,0.037880,0.238446,0.018085,1,0.035246
2011-11-15,0.341124,4.200000,1257.810059,505660000,0,3599300000,0.012933,0.000000,0.004817,0.034401,0.238446,0.017764,0,-0.019359
2011-11-16,0.334247,4.200000,1236.910034,512420000,28,4085010000,-0.020161,0.000000,-0.016616,0.034214,0.238192,0.017945,0,0.012933
2011-11-17,0.322326,4.200000,1216.130005,657504000,0,4596450000,-0.035665,0.000000,-0.016800,0.034231,0.238192,0.018041,0,-0.020161
2011-11-18,0.319346,4.200000,1215.650024,501352000,0,3827610000,-0.009246,0.000000,-0.000395,0.034112,0.229230,0.017951,1,-0.035665
2011-11-21,0.335393,4.200000,1192.979980,1330788000,0,4050070000,0.050251,0.000000,-0.018648,0.034385,0.210634,0.017251,1,-0.009246
2011-11-22,0.345709,4.000000,1188.040039,1287480000,50,3911710000,0.030759,-0.047619,-0.004141,0.034760,0.210848,0.017268,0,0.050251
2011-11-23,0.331037,4.000000,1161.790039,825340000,0,3798940000,-0.042440,0.000000,-0.022095,0.035679,0.210848,0.017619,0,0.030759
2011-11-25,0.321867,3.600000,1158.670044,406620000,50,1664200000,-0.027701,-0.100000,-0.002686,0.034287,0.211683,0.017618,1,-0.042440
2011-11-28,0.339978,6.000000,1192.550049,690616000,63,3920750000,0.056267,0.666667,0.029240,0.035782,0.244226,0.018171,1,-0.027701
2011-11-29,0.341812,6.000000,1195.189941,623440000,880,3992650000,0.005394,0.000000,0.002214,0.034613,0.244226,0.017832,1,0.056267
2011-11-30,0.358318,6.000000,1246.959961,730324000,0,5801910000,0.048290,0.000000,0.043315,0.035111,0.244226,0.019175,1,0.005394
2011-12-01,0.362674,3.600000,1244.579956,529760000,55,3818680000,0.012156,-0.400000,-0.001909,0.034940,0.256085,0.019016,0,0.048290
2011-12-02,0.360381,6.000000,1244.280029,546464000,3,4144310000,-0.006321,0.666667,-0.000241,0.033578,0.282856,0.019006,0,0.012156
2011-12-05,0.354879,6.000000,1257.079956,644696000,55,4148060000,-0.015267,0.000000,0.010287,0.033749,0.274489,0.018793,0,-0.006321
2011-12-06,0.349836,6.000000,1258.469971,573832000,0,3734230000,-0.014212,0.000000,0.001106,0.033239,0.274489,0.018652,0,-0.015267
2011-12-07,0.347773,6.000000,1261.010010,510016000,0,4160540000,-0.005898,0.000000,0.002018,0.032447,0.274489,0.018253,0,-0.014212
2011-12-08,0.336769,2.200000,1234.349976,491488000,10,4298370000,-0.031641,-0.633333,-0.021142,0.032967,0.300895,0.018597,1,-0.005898
2011-12-09,0.341583,2.200000,1255.189941,555840000,0,3830610000,0.014295,0.000000,0.016883,0.032097,0.237337,0.017740,0,-0.031641
2011-12-12,0.333101,2.200000,1236.469971,573208000,4,3600570000,-0.024832,0.000000,-0.014914,0.032090,0.233069,0.017929,0,0.014295
2011-12-13,0.323931,2.000000,1225.729980,516596000,17,4121570000,-0.027529,-0.090909,-0.008686,0.031107,0.233600,0.017433,0,-0.024832
2011-12-14,0.311322,2.200000,1211.819946,636020000,26,4298290000,-0.038925,0.100000,-0.011348,0.030567,0.234421,0.016787,0,-0.027529
2011-12-15,0.308571,2.200000,1215.750000,435148000,0,3810340000,-0.008836,0.000000,0.003243,0.030452,0.234421,0.016522,1,-0.038925
2011-12-16,0.309717,2.200000,1219.660034,619116000,0,5345800000,0.003714,0.000000,0.003216,0.028251,0.226026,0.016137,0,-0.008836
2011-12-19,0.301693,2.200000,1205.349976,463276000,25,3659820000,-0.025906,0.000000,-0.011733,0.028443,0.225882,0.016229,1,0.003714
2011-12-20,0.318658,2.200000,1241.300049,445208000,0,4055590000,0.056231,0.000000,0.029825,0.030460,0.225882,0.017145,0,-0.025906
2011-12-21,0.314531,2.200000,1243.719971,548424000,0,2959020000,-0.012950,0.000000,0.001950,0.030166,0.225882,0.016999,1,0.056231
2011-12-22,0.328057,2.200000,1254.000000,576560000,35,3492250000,0.043003,0.000000,0.008266,0.029893,0.225882,0.015645,0,-0.012950
2011-12-23,0.324848,2.200000,1265.329956,248948000,0,2233830000,-0.009783,0.000000,0.009035,0.029887,0.225882,0.015652,0,0.043003
2011-12-27,0.322326,2.200000,1265.430054,195712000,4,2130590000,-0.007763,0.000000,0.000079,0.029147,0.225882,0.015250,0,-0.009783
2011-12-28,0.314302,2.200000,1249.640015,233960000,176,2349980000,-0.024893,0.000000,-0.012478,0.029279,0.225882,0.015323,1,-0.007763
2011-12-29,0.320262,2.000000,1263.020020,211112000,821,2278130000,0.018964,-0.090909,0.010707,0.029405,0.226566,0.015424,0,-0.024893
2011-12-30,0.317741,1.200000,1257.599976,186956000,234,2271850000,-0.007874,-0.400000,-0.004291,0.029224,0.238181,0.015120,1,0.018964
2012-01-03,0.321867,1.800000,1277.060059,468044000,19,3943710000,0.012987,0.500000,0.015474,0.028593,0.255817,0.014982,1,-0.007874
2012-01-04,0.325535,1.800000,1277.300049,347372000,206,3592580000,0.011396,0.000000,0.000188,0.028603,0.255817,0.014980,1,0.012987
2012-01-05,0.337227,1.800000,1281.060059,563548000,0,4315950000,0.035915,0.000000,0.002944,0.027862,0.255817,0.014476,0,0.011396
2012-01-06,0.333330,1.200000,1277.810059,533252000,673,3656830000,-0.011556,-0.333333,-0.002537,0.027347,0.263085,0.014453,0,0.035915
2012-01-09,0.333330,2.000000,1280.699951,508244000,500,3371600000,0.000000,0.666667,0.002262,0.026195,0.290181,0.013686,0,-0.011556
2012-01-10,0.331954,2.000000,1292.079956,546328000,348,4221960000,-0.004126,0.000000,0.008886,0.025666,0.289347,0.013673,0,0.000000
2012-01-11,0.325306,4.000000,1292.479980,484272000,105,3968120000,-0.020028,1.000000,0.000310,0.023744,0.319769,0.012805,0,-0.004126
2012-01-12,0.323243,4.000000,1295.500000,652364000,0,4019890000,-0.006343,0.000000,0.002337,0.023729,0.319769,0.012804,0,-0.020028
2012-01-13,0.314760,3.000000,1289.089966,504300000,1,3692370000,-0.026241,-0.250000,-0.004948,0.022177,0.323885,0.010326,0,-0.006343
2012-01-17,0.309946,4.000000,1293.670044,627176000,7,4010490000,-0.015295,0.333333,0.003553,0.022050,0.318369,0.010319,1,-0.026241
2012-01-18,0.320492,3.000000,1308.040039,632676000,55,4096160000,0.034024,-0.250000,0.011108,0.023168,0.300526,0.010466,1,-0.015295
2012-01-19,0.328974,4.000000,1314.500000,608312000,50,4465890000,0.026467,0.333333,0.004939,0.023693,0.305937,0.010360,0,0.034024
2012-01-20,0.325994,3.000000,1315.380005,546272000,150,3912620000,-0.009059,-0.250000,0.000669,0.023622,0.310144,0.010361,1,0.026467
2012-01-23,0.334935,1.200000,1316.000000,562792000,100,3770910000,0.027426,-0.600000,0.000471,0.024213,0.330249,0.010362,1,-0.009059
2012-01-24,0.342500,3.000000,1314.650024,730920000,25,3693560000,0.022587,1.500000,-0.001026,0.023866,0.409167,0.009459,0,0.027426
2012-01-25,0.340437,2.600000,1326.060059,1274152000,18,4410910000,-0.006024,-0.133333,0.008679,0.023759,0.410700,0.009132,0,0.022587
2012-01-26,0.337227,4.000000,1318.430054,799672000,60,4522070000,-0.009428,0.538462,-0.005754,0.023363,0.419310,0.008694,1,-0.006024
2012-01-27,0.341812,4.000000,1316.329956,449996000,0,4007380000,0.013596,0.000000,-0.001593,0.022852,0.418316,0.008482,0,-0.009428
2012-01-30,0.339290,2.400000,1313.010010,399076000,4,3659010000,-0.007377,-0.400000,-0.002522,0.021593,0.427710,0.008134,0,0.013596
2012-01-31,0.338603,5.000000,1312.410034,357900000,13,4235550000,-0.002027,1.083333,-0.000457,0.021499,0.465474,0.008154,1,-0.007377
2012-02-01,0.342271,5.000000,1324.089966,428020000,3,4504360000,0.010833,0.000000,0.008900,0.021543,0.465474,0.008234,1,-0.002027
2012-02-02,0.355109,3.600000,1325.540039,696236000,25,4120920000,0.037508,-0.280000,0.001095,0.021663,0.470500,0.007775,1,0.010833
2012-02-03,0.362674,4.000000,1344.900024,495232000,990,4608550000,0.021304,0.111111,0.014605,0.019702,0.470131,0.006343,0,0.037508
2012-02-06,0.359923,4.000000,1344.329956,278868000,272,3379700000,-0.007585,0.000000,-0.000424,0.019562,0.470131,0.006367,1,0.021304
2012-02-07,0.360840,4.000000,1347.050049,410296000,3,3742460000,0.002548,0.000000,0.002023,0.018174,0.470131,0.006278,1,-0.007585
2012-02-08,0.373907,3.200000,1349.959961,847612000,44,4096730000,0.036213,-0.200000,0.002160,0.018953,0.473046,0.006151,0,0.002548
2012-02-09,0.373678,4.000000,1351.949951,561944000,25,4209890000,-0.000613,0.250000,0.001474,0.018833,0.473499,0.006140,0,0.036213
2012-02-10,0.364508,4.000000,1342.640015,440268000,0,3877580000,-0.024540,0.000000,-0.006886,0.018814,0.473499,0.005751,1,-0.000613
2012-02-13,0.370239,4.000000,1351.770020,610668000,118,3618040000,0.015723,0.000000,0.006800,0.018741,0.472496,0.005599,1,-0.024540
2012-02-14,0.372302,4.000000,1350.500000,453756000,50,3889520000,0.005572,0.000000,-0.000940,0.018582,0.463240,0.005496,0,0.015723
2012-02-15,0.370697,3.200000,1343.229980,1110856000,2,4080340000,-0.004310,-0.200000,-0.005383,0.018609,0.461098,0.005088,1,0.005572
2012-02-16,0.377117,4.000000,1358.040039,1888588000,155,4108880000,0.017316,0.250000,0.011026,0.018711,0.461537,0.005355,0,-0.004310
2012-02-17,0.363362,4.000000,1361.229980,1020360000,0,3717640000,-0.036474,0.000000,0.002349,0.019258,0.461537,0.005353,1,0.017316
2012-02-21,0.365196,3.200000,1362.209961,518176000,120,3795200000,0.005047,-0.200000,0.000720,0.019072,0.457791,0.005289,0,-0.036474
2012-02-22,0.362674,3.200000,1357.660034,492432000,0,3633710000,-0.006905,0.000000,-0.003340,0.019154,0.445868,0.005383,1,0.005047
2012-02-23,0.364737,6.000000,1363.459961,323968000,5,3786450000,0.005689,0.875000,0.004272,0.019112,0.467991,0.005243,0,-0.006905
2012-02-24,0.361986,3.200000,1365.739990,366668000,56,3505360000,-0.007542,-0.466667,0.001672,0.018718,0.448786,0.005235,0,0.005689
2012-02-27,0.354650,3.200000,1367.589966,745268000,10,3648890000,-0.020266,0.000000,0.001355,0.019144,0.448786,0.005235,0,-0.007542
2012-02-28,0.351441,6.000000,1372.180054,699884000,135,3579120000,-0.009050,0.875000,0.003356,0.018476,0.467880,0.005082,0,-0.020266
2012-02-29,0.347314,4.400000,1365.680054,689196000,34,4482370000,-0.011741,-0.266667,-0.004737,0.018360,0.470628,0.005224,1,-0.009050
2012-03-01,0.349606,5.200000,1374.089966,449944000,425,3919240000,0.006600,0.181818,0.006158,0.017473,0.466595,0.004993,1,-0.011741
2012-03-02,0.352587,5.200000,1369.630005,684076000,0,3283490000,0.008525,0.000000,-0.003246,0.016943,0.464813,0.005031,0,0.006600
2012-03-05,0.340666,3.200000,1364.329956,514848000,5,3429480000,-0.033810,-0.384615,-0.003870,0.018087,0.468830,0.005121,0,0.008525
2012-03-06,0.337456,3.200000,1343.359985,471400000,0,4191060000,-0.009421,0.000000,-0.015370,0.017517,0.451088,0.005951,1,-0.033810
2012-03-07,0.339520,6.000000,1352.630005,441984000,1,3580380000,0.006114,0.875000,0.006901,0.017049,0.395408,0.006047,1,-0.009421
2012-03-08,0.340666,6.000000,1365.910034,430852000,0,3543060000,0.003376,0.000000,0.009818,0.017024,0.393631,0.006101,0,0.006114
2012-03-09,0.339749,5.800000,1370.869995,367836000,23,3639470000,-0.002692,-0.033333,0.003631,0.016937,0.384815,0.005981,0,0.003376
2012-03-12,0.334476,5.800000,1371.089966,299948000,0,3081870000,-0.015520,0.000000,0.000160,0.016988,0.384815,0.005961,1,-0.002692
2012-03-13,0.339061,5.800000,1395.949951,553288000,0,4386470000,0.013708,0.000000,0.018132,0.017133,0.374804,0.006648,0,-0.015520
2012-03-14,0.329433,5.800000,1394.280029,735708000,0,4502280000,-0.028397,0.000000,-0.001196,0.017906,0.323745,0.006659,1,0.013708
2012-03-15,0.334247,5.800000,1402.599976,382380000,0,4271650000,0.014613,0.000000,0.005967,0.018003,0.323745,0.006576,1,-0.028397
2012-03-16,0.334705,5.800000,1404.170044,428340000,0,5163950000,0.001372,0.000000,0.001119,0.016510,0.318001,0.006576,1,0.014613
2012-03-19,0.335622,5.800000,1409.750000,405400000,0,3932570000,0.002739,0.000000,0.003974,0.015952,0.317979,0.006142,0,0.001372
2012-03-20,0.330120,3.200000,1405.520020,449616000,2,3695280000,-0.016393,-0.448276,-0.003001,0.016129,0.330775,0.006189,1,0.002739
2012-03-21,0.331496,3.200000,1402.890015,467840000,0,3573590000,0.004166,0.000000,-0.001871,0.016150,0.330775,0.006218,0,-0.016393
2012-03-22,0.331037,3.200000,1392.780029,425372000,0,3740590000,-0.001383,0.000000,-0.007207,0.014390,0.327838,0.006410,1,0.004166
2012-03-23,0.333559,3.200000,1397.109985,315456000,0,3472950000,0.007618,0.000000,0.003109,0.014533,0.325579,0.006420,1,-0.001383
2012-03-26,0.337456,3.200000,1416.510010,288600000,0,3576950000,0.011684,0.000000,0.013886,0.014242,0.325579,0.006644,1,0.007618
2012-03-27,0.339749,3.200000,1412.520020,419968000,0,3513640000,0.006794,0.000000,-0.002817,0.013939,0.325579,0.006626,1,0.011684
2012-03-28,0.347543,3.200000,1405.540039,892448000,0,3892800000,0.022942,0.000000,-0.004942,0.014640,0.325579,0.006717,1,0.006794
2012-03-29,0.349148,3.200000,1403.280029,372700000,0,3832000000,0.004617,0.000000,-0.001608,0.014686,0.322631,0.006621,1,0.022942
2012-03-30,0.353045,5.000000,1408.469971,527240000,39,3676890000,0.011162,0.562500,0.003698,0.014450,0.334410,0.006388,0,0.004617
2012-04-02,0.351441,4.600000,1419.040039,407776000,27,3572010000,-0.004545,-0.080000,0.007505,0.012925,0.335160,0.006487,0,0.011162
2012-04-03,0.345709,3.600000,1413.380005,430476000,14,3822090000,-0.016308,-0.217391,-0.003989,0.013165,0.335622,0.006561,0,-0.004545
2012-04-04,0.335852,3.600000,1398.959961,495896000,0,3938290000,-0.028514,0.000000,-0.010203,0.014021,0.335622,0.006840,0,-0.016308
2012-04-05,0.335393,3.600000,1398.079956,369424000,50,3303740000,-0.001366,0.000000,-0.000629,0.013938,0.297191,0.006818,0,-0.028514
2012-04-09,0.331037,3.600000,1382.199951,365504000,0,3468980000,-0.012986,0.000000,-0.011358,0.014038,0.282705,0.007171,0,-0.001366
2012-04-10,0.324618,3.600000,1358.589966,470360000,0,4631730000,-0.019391,0.000000,-0.017081,0.014002,0.282705,0.007846,1,-0.012986
2012-04-11,0.328745,3.200000,1368.709961,372960000,3,3743040000,0.012712,-0.111111,0.007449,0.014231,0.235034,0.007945,1,-0.019391
2012-04-12,0.336539,3.200000,1387.569946,384868000,0,3618280000,0.023710,0.000000,0.013779,0.014863,0.229477,0.008281,0,0.012712
2012-04-13,0.324618,3.200000,1370.260010,311324000,24,3631160000,-0.035422,0.000000,-0.012475,0.016060,0.227213,0.008541,0,0.023710
2012-04-16,0.320721,3.200000,1369.569946,463468000,0,3574780000,-0.012006,0.000000,-0.000504,0.016018,0.227213,0.008521,1,-0.035422
2012-04-17,0.321409,3.200000,1390.780029,460696000,0,3456200000,0.002144,0.000000,0.015487,0.014945,0.214967,0.008938,0,-0.012006
2012-04-18,0.317970,3.200000,1385.140015,400764000,125,3463140000,-0.010699,0.000000,-0.004055,0.014969,0.214967,0.008463,0,0.002144
2012-04-19,0.313156,3.200000,1376.920044,667188000,0,4180020000,-0.015141,0.000000,-0.005934,0.015080,0.141531,0.008482,0,-0.010699
2012-04-20,0.306966,3.200000,1378.530029,509592000,0,3833320000,-0.019765,0.000000,0.001169,0.015355,0.141531,0.008304,0,-0.015141
2012-04-23,0.303298,3.200000,1366.939941,706244000,0,3654860000,-0.011949,0.000000,-0.008408,0.015434,0.141479,0.008429,0,-0.019765
2012-04-24,0.293899,2.000000,1371.969971,730440000,10,3617100000,-0.030990,-0.375000,0.003680,0.016088,0.156366,0.008457,1,-0.011949
2012-04-25,0.299859,2.000000,1390.689941,727112000,0,3998430000,0.020281,0.000000,0.013645,0.016382,0.156366,0.008161,1,-0.030990
2012-04-26,0.300089,2.000000,1399.979980,539208000,0,4034700000,0.000764,0.000000,0.006680,0.015734,0.156366,0.008250,0,0.020281
2012-04-27,0.297567,2.200000,1403.359985,475356000,2,3645830000,-0.008404,0.100000,0.002414,0.015404,0.157916,0.008190,1,0.000764
2012-04-30,0.298025,2.200000,1397.910034,262268000,0,3574010000,0.001541,0.000000,-0.003884,0.015406,0.157916,0.008218,1,-0.008404
2012-05-01,0.303298,2.200000,1405.819946,408680000,0,3807950000,0.017692,0.000000,0.005658,0.015859,0.157916,0.008252,0,0.001541
2012-05-02,0.294586,2.200000,1402.310059,684008000,0,3803860000,-0.028723,0.000000,-0.002497,0.016363,0.135513,0.008247,0,0.017692
2012-05-03,0.289543,2.200000,1391.569946,419536000,0,4004910000,-0.017121,0.000000,-0.007659,0.016473,0.135513,0.008358,0,-0.028723
2012-05-04,0.281061,2.200000,1369.099976,545092000,0,3975140000,-0.029295,0.000000,-0.016147,0.017076,0.135513,0.008765,1,-0.017121
2012-05-07,0.285875,2.200000,1369.579956,604440000,0,3559390000,0.017129,0.000000,0.000351,0.017409,0.135513,0.008739,0,-0.029295
2012-05-08,0.285646,2.200000,1363.719971,462312000,4,4261670000,-0.000802,0.000000,-0.004279,0.017144,0.135513,0.008318,1,0.017129
2012-05-09,0.286792,2.200000,1354.579956,520608000,0,4288540000,0.004013,0.000000,-0.006702,0.017083,0.135513,0.008374,0,-0.000802
2012-05-10,0.284729,2.200000,1357.989990,597092000,0,3727990000,-0.007195,0.000000,0.002517,0.016218,0.135513,0.008375,1,0.004013
2012-05-11,0.302840,2.200000,1353.390015,1435140000,20,3869070000,0.063607,0.000000,-0.003387,0.020596,0.135513,0.008385,0,-0.007195
2012-05-14,0.301006,2.400000,1338.349976,437472000,53,3688120000,-0.006056,0.090909,-0.011113,0.020383,0.085740,0.008523,0,0.063607
2012-05-15,0.298025,2.600000,1330.660034,599940000,2,4114040000,-0.009901,0.083333,-0.005746,0.020401,0.086959,0.008373,0,-0.006056
2012-05-16,0.292065,5.000000,1324.800049,470484000,520,4280420000,-0.020001,0.923077,-0.004404,0.020481,0.186934,0.008377,0,-0.009901
2012-05-17,0.290002,5.000000,1304.859985,335364000,10,4664280000,-0.007064,0.000000,-0.015051,0.020016,0.186934,0.008583,0,-0.020001
2012-05-18,0.276934,5.000000,1295.219971,567288000,0,4512470000,-0.045059,0.000000,-0.007388,0.021313,0.186934,0.008626,1,-0.007064
2012-05-21,0.281749,5.000000,1315.989990,416260000,0,3786750000,0.017384,0.000000,0.016036,0.021695,0.186934,0.009094,0,-0.045059
2012-05-22,0.278310,5.000000,1316.630005,410140000,0,4123680000,-0.012205,0.000000,0.000486,0.021571,0.186934,0.008616,1,0.017384
2012-05-23,0.285187,5.000000,1318.859985,496000000,0,4108330000,0.024711,0.000000,0.001694,0.022016,0.185264,0.008484,0,-0.012205
2012-05-24,0.277622,5.000000,1320.680054,520420000,0,3937670000,-0.026527,0.000000,0.001380,0.021705,0.185264,0.008018,1,0.024711
2012-05-25,0.284270,5.000000,1317.819946,391752000,0,2872660000,0.023947,0.000000,-0.002166,0.021652,0.185264,0.007753,1,-0.026527
2012-05-29,0.291606,8.000000,1332.420044,310000000,85,3441640000,0.025806,0.600000,0.011079,0.022273,0.212576,0.008075,0,0.023947
2012-05-30,0.288167,8.000000,1313.319946,379792000,0,3534290000,-0.011793,0.000000,-0.014335,0.022309,0.212576,0.007821,0,0.025806
2012-05-31,0.284958,8.000000,1310.329956,358192000,0,4557620000,-0.011137,0.000000,-0.002277,0.022314,0.212576,0.007811,0,-0.011793
2012-06-01,0.274642,8.000000,1278.040039,440984000,0,4669350000,-0.036203,0.000000,-0.024643,0.023016,0.212576,0.008831,0,-0.011137
2012-06-04,0.268910,7.000000,1278.180054,432856000,5,4011960000,-0.020868,-0.125000,0.000110,0.023043,0.214752,0.008818,1,-0.036203
2012-06-05,0.276705,4.000000,1285.500000,365224000,5,3403230000,0.028986,-0.428571,0.005727,0.023766,0.231341,0.008868,1,-0.020868
2012-06-06,0.284041,4.000000,1315.130005,368968000,0,4268360000,0.026512,0.000000,0.023049,0.023731,0.218539,0.009937,0,0.028986
2012-06-07,0.272579,4.000000,1314.989990,526780000,5,4258140000,-0.040355,0.000000,-0.000106,0.024439,0.218539,0.009530,1,0.026512
2012-06-08,0.277851,4.000000,1325.660034,370308000,0,3497190000,0.019343,0.000000,0.008114,0.024768,0.218539,0.009577,1,-0.040355
2012-06-11,0.281061,4.000000,1308.930054,839080000,6,3537530000,0.011552,0.000000,-0.012620,0.024866,0.218377,0.009743,1,0.019343
2012-06-12,0.286792,4.000000,1324.180054,496128000,1,3442920000,0.020392,0.000000,0.011651,0.025184,0.218377,0.010062,0,0.011552
2012-06-13,0.279227,6.200000,1314.880005,494276000,546,3506510000,-0.026379,0.550000,-0.007023,0.025342,0.237331,0.010006,0,0.020392
2012-06-14,0.275788,6.200000,1329.099976,589884000,0,3687720000,-0.012316,0.000000,0.010815,0.024929,0.237331,0.010282,1,-0.026379
2012-06-15,0.281749,4.000000,1342.839966,385288000,4,4401570000,0.021613,-0.354839,0.010338,0.025116,0.248806,0.010448,1,-0.012316
2012-06-18,0.284270,7.000000,1344.780029,304424000,50,3259430000,0.008950,0.750000,0.001445,0.024574,0.279904,0.010063,1,0.021613
2012-06-19,0.303527,7.000000,1357.979980,960476000,135,3815350000,0.067742,0.000000,0.009816,0.027327,0.279904,0.010239,1,0.008950
2012-06-20,0.308342,7.000000,1355.689941,972720000,75,3695700000,0.015861,0.000000,-0.001686,0.027429,0.279904,0.010215,0,0.067742
2012-06-21,0.294357,7.000000,1325.510010,516376000,0,4094470000,-0.045353,0.000000,-0.022262,0.028807,0.279904,0.010929,1,0.015861
2012-06-22,0.298025,7.000000,1335.020020,865360000,0,5271490000,0.012461,0.000000,0.007175,0.028832,0.279904,0.011009,0,-0.045353
2012-06-25,0.288626,4.200000,1313.719971,494616000,2,3501820000,-0.031539,-0.400000,-0.015955,0.026986,0.292575,0.011356,1,0.012461
2012-06-26,0.291836,6.000000,1319.989990,437152000,25,3412940000,0.011120,0.428571,0.004773,0.027063,0.300345,0.011234,1,-0.031539
2012-06-27,0.301235,6.000000,1331.849976,506064000,0,3286910000,0.032208,0.000000,0.008985,0.027654,0.300579,0.011314,1,0.011120
2012-06-28,0.303527,6.000000,1329.040039,545896000,0,3969370000,0.007610,0.000000,-0.002110,0.027398,0.253200,0.011290,1,0.032208
2012-06-29,0.316824,6.000000,1362.160034,616508000,0,4590480000,0.043806,0.000000,0.024920,0.028397,0.253200,0.011780,0,0.007610
2012-07-02,0.308342,6.000000,1365.510010,581684000,4,3301650000,-0.026773,0.000000,0.002459,0.027504,0.253200,0.011661,1,0.043806
2012-07-03,0.316365,4.200000,1374.020020,219284000,1,2116390000,0.026022,-0.300000,0.006232,0.027694,0.260410,0.011383,0,-0.026773
2012-07-05,0.313156,4.200000,1367.579956,280076000,0,3041520000,-0.010145,0.000000,-0.004687,0.027654,0.260410,0.011438,0,0.026022
2012-07-06,0.307195,6.000000,1354.680054,382760000,25,2745140000,-0.019033,0.428571,-0.009433,0.027695,0.270604,0.011605,0,-0.010145
2012-07-09,0.303069,6.000000,1352.459961,306336000,0,2904860000,-0.013433,0.000000,-0.001639,0.027316,0.270604,0.011614,0,-0.019033
2012-07-10,0.293899,4.200000,1341.469971,512028000,9,3470600000,-0.030257,-0.300000,-0.008126,0.027693,0.277523,0.011718,0,-0.013433
2012-07-11,0.289084,4.200000,1341.449951,485216000,0,3426290000,-0.016381,0.000000,-0.000015,0.027485,0.255660,0.011552,0,-0.030257
2012-07-12,0.284270,4.200000,1334.760010,472160000,0,3654440000,-0.016653,0.000000,-0.004987,0.027572,0.255660,0.011266,1,-0.016381
2012-07-13,0.287938,4.200000,1356.780029,324260000,0,3212930000,0.012903,0.000000,0.016497,0.027589,0.255660,0.011617,1,-0.016653
2012-07-16,0.288855,4.200000,1353.640015,334460000,0,2862720000,0.003184,0.000000,-0.002314,0.026694,0.255660,0.010570,0,0.012903
2012-07-17,0.283582,4.200000,1363.670044,447476000,54,3566680000,-0.018254,0.000000,0.007410,0.026621,0.254428,0.010610,1,0.003184
2012-07-18,0.299401,4.200000,1372.780029,616008000,0,3642630000,0.055780,0.000000,0.006680,0.027969,0.240459,0.010622,1,-0.018254
2012-07-19,0.302381,4.200000,1376.510010,403036000,0,4043360000,0.009954,0.000000,0.002717,0.027651,0.240459,0.009871,0,0.055780
2012-07-20,0.293670,4.200000,1362.660034,451000000,5,3925020000,-0.028809,0.000000,-0.010062,0.027109,0.240459,0.010094,1,0.009954
2012-07-23,0.297567,4.200000,1350.520020,451584000,14,3717180000,0.013270,0.000000,-0.008909,0.027004,0.240459,0.010173,0,-0.028809
2012-07-24,0.294357,4.200000,1338.310059,351164000,375,3891290000,-0.010786,0.000000,-0.009041,0.027058,0.240459,0.010031,1,0.013270
2012-07-25,0.300089,4.200000,1337.890015,415044000,0,3719170000,0.019470,0.000000,-0.000314,0.027037,0.240459,0.009820,1,-0.010786
